index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
0,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4752a1dd06c3/link,2021-09-01,part-00000-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45192-1-c000.snappy.parquet,.snappy.parquet,381910877,2025-02-11T18:57:22.772000+00:00,dwll_01980f06-3687-7aa1-9e7f-4752a1dd06c3,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4752a1dd06c3/link
1,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-476d41c18477/link,2021-09-01,part-00001-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45188-1-c000.snappy.parquet,.snappy.parquet,402735499,2025-02-11T19:05:52.660000+00:00,dwll_01980f06-3687-7aa1-9e7f-476d41c18477,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-476d41c18477/link
2,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-477810210e85/link,2021-09-01,part-00002-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45186-1-c000.snappy.parquet,.snappy.parquet,406705042,2025-02-11T18:46:41.432000+00:00,dwll_01980f06-3687-7aa1-9e7f-477810210e85,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-477810210e85/link
3,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4780ca075fab/link,2021-09-01,part-00003-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45183-1-c000.snappy.parquet,.snappy.parquet,390486964,2025-02-11T18:50:49.827000+00:00,dwll_01980f06-3687-7aa1-9e7f-4780ca075fab,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4780ca075fab/link
4,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-479aecf47a2f/link,2021-09-01,part-00004-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45184-1-c000.snappy.parquet,.snappy.parquet,383920044,2025-02-11T18:54:14.863000+00:00,dwll_01980f06-3687-7aa1-9e7f-479aecf47a2f,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-479aecf47a2f/link
5,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47a7369dd5b7/link,2021-09-01,part-00005-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45191-1-c000.snappy.parquet,.snappy.parquet,376407626,2025-02-11T18:57:22.804000+00:00,dwll_01980f06-3687-7aa1-9e7f-47a7369dd5b7,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47a7369dd5b7/link
6,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47b0265e3196/link,2021-09-01,part-00006-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45187-1-c000.snappy.parquet,.snappy.parquet,411166900,2025-02-11T19:05:52.804000+00:00,dwll_01980f06-3687-7aa1-9e7f-47b0265e3196,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47b0265e3196/link
7,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47ccae90cbe4/link,2021-09-01,part-00007-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45190-1-c000.snappy.parquet,.snappy.parquet,365339432,2025-02-11T18:46:41.386000+00:00,dwll_01980f06-3687-7aa1-9e7f-47ccae90cbe4,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47ccae90cbe4/link
8,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47dbd3992316/link,2021-09-01,part-00008-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45189-1-c000.snappy.parquet,.snappy.parquet,390778612,2025-02-11T18:50:49.839000+00:00,dwll_01980f06-3687-7aa1-9e7f-47dbd3992316,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47dbd3992316/link
9,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47ecc094d444/link,2021-09-01,part-00009-tid-1020956597387875068-30bce813-9177-4d54-94ca-67240b63f9ef-45185-1-c000.snappy.parquet,.snappy.parquet,387537861,2025-02-11T18:57:22.781000+00:00,dwll_01980f06-3687-7aa1-9e7f-47ecc094d444,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47ecc094d444/link
10,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47f97b608083/link,2021-09-02,part-00000-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60898-1-c000.snappy.parquet,.snappy.parquet,376440972,2025-02-11T19:05:52.722000+00:00,dwll_01980f06-3687-7aa1-9e7f-47f97b608083,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-47f97b608083/link
11,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-48004892202f/link,2021-09-02,part-00001-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60899-1-c000.snappy.parquet,.snappy.parquet,397398203,2025-02-11T18:46:41.381000+00:00,dwll_01980f06-3687-7aa1-9e7f-48004892202f,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-48004892202f/link
12,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4815275dbd24/link,2021-09-02,part-00002-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60904-1-c000.snappy.parquet,.snappy.parquet,409055155,2025-02-11T18:50:49.866000+00:00,dwll_01980f06-3687-7aa1-9e7f-4815275dbd24,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4815275dbd24/link
13,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-48227020921e/link,2021-09-02,part-00003-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60903-1-c000.snappy.parquet,.snappy.parquet,380492704,2025-02-11T18:54:14.806000+00:00,dwll_01980f06-3687-7aa1-9e7f-48227020921e,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-48227020921e/link
14,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-48360012ee99/link,2021-09-02,part-00004-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60901-1-c000.snappy.parquet,.snappy.parquet,395001009,2025-02-11T18:57:22.804000+00:00,dwll_01980f06-3687-7aa1-9e7f-48360012ee99,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-48360012ee99/link
15,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-484b033e96a6/link,2021-09-02,part-00005-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60905-1-c000.snappy.parquet,.snappy.parquet,362749883,2025-02-11T19:05:52.737000+00:00,dwll_01980f06-3687-7aa1-9e7f-484b033e96a6,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-484b033e96a6/link
16,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4851992e18a7/link,2021-09-02,part-00006-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60900-1-c000.snappy.parquet,.snappy.parquet,399321335,2025-02-11T18:46:41.365000+00:00,dwll_01980f06-3687-7aa1-9e7f-4851992e18a7,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4851992e18a7/link
17,1,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4860ba13cffc/link,2021-09-02,part-00007-tid-2989118788773115594-ef5bf8a0-f7d8-4b5e-af22-10457ee3ce66-60902-1-c000.snappy.parquet,.snappy.parquet,373314397,2025-02-11T18:50:49.856000+00:00,dwll_01980f06-3687-7aa1-9e7f-4860ba13cffc,https://app.deweydata.io/api/v1/downloads/01980f06-3687-7aa1-9e7f-4860ba13cffc/link
