index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
0,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9ee44882c237/link,2020-06-01,part-00000-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-408-1-c000.snappy.parquet,.snappy.parquet,332486080,2025-02-11T18:49:44.414000+00:00,dwll_01980fd1-8122-7371-83e7-9ee44882c237,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9ee44882c237/link
1,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9ef72a4d6e6c/link,2020-06-01,part-00001-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-409-1-c000.snappy.parquet,.snappy.parquet,372517705,2025-02-11T18:53:20.167000+00:00,dwll_01980fd1-8122-7371-83e7-9ef72a4d6e6c,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9ef72a4d6e6c/link
2,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f05c7467cb1/link,2020-06-01,part-00002-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-410-1-c000.snappy.parquet,.snappy.parquet,330724312,2025-02-11T18:56:25.422000+00:00,dwll_01980fd1-8122-7371-83e7-9f05c7467cb1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f05c7467cb1/link
3,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f163c9d36f3/link,2020-06-01,part-00003-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-411-1-c000.snappy.parquet,.snappy.parquet,371272145,2025-02-11T19:01:03.906000+00:00,dwll_01980fd1-8122-7371-83e7-9f163c9d36f3,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f163c9d36f3/link
4,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f2b154b1f45/link,2020-06-01,part-00004-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-412-1-c000.snappy.parquet,.snappy.parquet,370950129,2025-02-11T18:45:45.275000+00:00,dwll_01980fd1-8122-7371-83e7-9f2b154b1f45,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f2b154b1f45/link
5,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f35a95af453/link,2020-06-01,part-00005-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-413-1-c000.snappy.parquet,.snappy.parquet,329611630,2025-02-11T18:49:44.313000+00:00,dwll_01980fd1-8122-7371-83e7-9f35a95af453,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f35a95af453/link
6,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f495e1a1656/link,2020-06-01,part-00006-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-414-1-c000.snappy.parquet,.snappy.parquet,370405530,2025-02-11T18:53:20.096000+00:00,dwll_01980fd1-8122-7371-83e7-9f495e1a1656,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f495e1a1656/link
7,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f5babd760c8/link,2020-06-01,part-00007-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-415-1-c000.snappy.parquet,.snappy.parquet,329033554,2025-02-11T18:56:25.369000+00:00,dwll_01980fd1-8122-7371-83e7-9f5babd760c8,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f5babd760c8/link
8,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f6ede89b968/link,2020-06-01,part-00008-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-416-1-c000.snappy.parquet,.snappy.parquet,369127939,2025-02-11T19:01:03.901000+00:00,dwll_01980fd1-8122-7371-83e7-9f6ede89b968,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f6ede89b968/link
9,1,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f7387ce57b6/link,2020-06-01,part-00009-tid-5884242136546323017-a18b5a25-817f-43a9-a8b6-bff2bd3a9cc0-417-1-c000.snappy.parquet,.snappy.parquet,341096025,2025-02-11T18:49:44.336000+00:00,dwll_01980fd1-8122-7371-83e7-9f7387ce57b6,https://app.deweydata.io/api/v1/downloads/01980fd1-8122-7371-83e7-9f7387ce57b6/link
