index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
0,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6e9de84b7311/link,2024-11-01,part-00000-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27939-1-c000.snappy.parquet,.snappy.parquet,44667945,2025-02-11T19:12:49.272000+00:00,dwll_01980649-5260-7992-bcd2-6e9de84b7311,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6e9de84b7311/link
1,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ea810e54b27/link,2024-11-01,part-00001-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27940-1-c000.snappy.parquet,.snappy.parquet,44374566,2025-02-11T19:15:23.104000+00:00,dwll_01980649-5260-7992-bcd2-6ea810e54b27,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ea810e54b27/link
2,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6eb0ad36404e/link,2024-11-01,part-00002-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27941-1-c000.snappy.parquet,.snappy.parquet,44624569,2025-02-11T19:18:18.624000+00:00,dwll_01980649-5260-7992-bcd2-6eb0ad36404e,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6eb0ad36404e/link
3,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ec7d2c4968e/link,2024-11-01,part-00003-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27942-1-c000.snappy.parquet,.snappy.parquet,44618706,2025-02-11T19:14:26.450000+00:00,dwll_01980649-5260-7992-bcd2-6ec7d2c4968e,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ec7d2c4968e/link
4,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ed57626ff8f/link,2024-11-01,part-00004-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27943-1-c000.snappy.parquet,.snappy.parquet,44613837,2025-02-11T19:18:18.558000+00:00,dwll_01980649-5260-7992-bcd2-6ed57626ff8f,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ed57626ff8f/link
5,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ee7da355bc1/link,2024-11-01,part-00005-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27944-1-c000.snappy.parquet,.snappy.parquet,44627923,2025-02-11T19:14:26.466000+00:00,dwll_01980649-5260-7992-bcd2-6ee7da355bc1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ee7da355bc1/link
6,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ef5a8a988a6/link,2024-11-01,part-00006-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27945-1-c000.snappy.parquet,.snappy.parquet,44666400,2025-02-11T19:17:14.917000+00:00,dwll_01980649-5260-7992-bcd2-6ef5a8a988a6,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6ef5a8a988a6/link
7,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f0d12250b32/link,2024-11-01,part-00007-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27946-1-c000.snappy.parquet,.snappy.parquet,44511451,2025-02-11T19:12:49.338000+00:00,dwll_01980649-5260-7992-bcd2-6f0d12250b32,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f0d12250b32/link
8,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f13a71d423f/link,2024-11-01,part-00008-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27947-1-c000.snappy.parquet,.snappy.parquet,44306436,2025-02-11T19:15:23.156000+00:00,dwll_01980649-5260-7992-bcd2-6f13a71d423f,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f13a71d423f/link
9,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f2edf558409/link,2024-11-01,part-00009-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27948-1-c000.snappy.parquet,.snappy.parquet,44540736,2025-02-11T19:12:49.315000+00:00,dwll_01980649-5260-7992-bcd2-6f2edf558409,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f2edf558409/link
10,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f3fdfd92b41/link,2024-11-01,part-00010-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27949-1-c000.snappy.parquet,.snappy.parquet,44817378,2025-02-11T19:15:23.157000+00:00,dwll_01980649-5260-7992-bcd2-6f3fdfd92b41,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f3fdfd92b41/link
11,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f4a79d1868c/link,2024-11-01,part-00011-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27950-1-c000.snappy.parquet,.snappy.parquet,44833206,2025-02-11T19:18:18.666000+00:00,dwll_01980649-5260-7992-bcd2-6f4a79d1868c,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f4a79d1868c/link
12,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f502bfbcd13/link,2024-11-01,part-00012-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27951-1-c000.snappy.parquet,.snappy.parquet,44500652,2025-02-11T19:14:26.456000+00:00,dwll_01980649-5260-7992-bcd2-6f502bfbcd13,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f502bfbcd13/link
13,1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f6ba912d7a1/link,2024-11-01,part-00013-tid-4900656739017861247-445ab3d3-bf57-44a4-bc1c-92905de87302-27952-1-c000.snappy.parquet,.snappy.parquet,44544443,2025-02-11T19:17:22.528000+00:00,dwll_01980649-5260-7992-bcd2-6f6ba912d7a1,https://app.deweydata.io/api/v1/downloads/01980649-5260-7992-bcd2-6f6ba912d7a1/link
